date,open,high,pre_close,change,pct_chg,vol,close
2013/10/17,6.2161,6.2724,6.1546,-0.0052,-0.0845,313615.87,6.1494
2013/10/18,6.1546,6.3749,6.1494,0.1025,1.6668,515652.53,6.2519
2013/10/21,6.2571,6.3442,6.2519,0.0667,1.0669,603012.58,6.3186
2013/10/22,6.2929,6.2929,6.3186,-0.1435,-2.2711,514900.12,6.1751
2013/10/23,6.2366,6.7439,6.1751,0.2716,4.3983,1543357.27,6.4467
2013/10/24,6.462,6.7388,6.4467,0.2152,3.3381,1477784.42,6.6619
2013/10/25,6.626,7.0719,6.6619,0.2203,3.3069,1441107.4,6.8822
2013/10/28,6.8669,6.8771,6.8822,-0.1537,-2.2333,878762.98,6.7285
2013/10/29,6.7388,7.3793,6.7285,0.5073,7.5396,2141540.14,7.2358
2013/10/30,7.1743,7.4255,7.2358,0.1435,1.9832,1325822.34,7.3793
2013/10/31,7.3025,7.3383,7.3793,-0.2562,-3.4719,1112968.72,7.1231
2013/11/1,7.1129,7.2307,7.1231,-0.0154,-0.2162,844921.61,7.1077
2013/11/4,7.1641,7.2205,7.1077,-0.1588,-2.2342,739668.47,6.9489
2013/11/5,6.8156,7.0155,6.9489,0.0512,0.7368,987035.35,7.0001
2013/11/6,6.872,6.9079,7.0001,-0.2613,-3.7328,715289.44,6.7388
2013/11/7,6.7695,6.8976,6.7388,0.0615,0.9126,686503.9,6.8003
2013/11/8,6.7131,6.9386,6.8003,0.0307,0.4515,720081.85,6.831
2013/11/11,6.831,6.9386,6.831,0.0359,0.5255,615850.88,6.8669
2013/11/12,6.872,7.2256,6.8669,0.3331,4.8508,1087326.46,7.2
2013/11/13,7.1077,7.1385,7.2,-0.369,-5.125,826421.5,6.831
2013/11/14,6.79,6.8464,6.831,-0.0974,-1.4259,964412.57,6.7336
2013/11/15,6.7541,7.0565,6.7336,0.1128,1.6752,967029.75,6.8464
2013/11/18,6.9079,7.2461,6.8464,0.3741,5.4642,1281561.83,7.2205
2013/11/19,7.1948,7.2358,7.2205,-0.1384,-1.9168,835383.92,7.0821
2013/11/20,7.1743,7.2768,7.0821,0.0871,1.2299,705238.48,7.1692
2013/11/21,7.1077,7.1539,7.1692,-0.0256,-0.3571,944674.19,7.1436
2013/11/22,7.1129,7.1231,7.1436,-0.1384,-1.9374,538784.12,7.0052
2013/11/25,6.8669,7.0667,7.0052,-0.0871,-1.2434,532328.67,6.9181
2013/11/26,6.9181,6.9847,6.9181,-0.0154,-0.2226,392019.6,6.9027
2013/11/27,6.872,7.0821,6.9027,0.0513,0.7432,576656.67,6.954
2013/11/28,6.954,7.0667,6.954,0.0256,0.3681,619040.47,6.9796
2013/11/29,7.0719,7.118,6.9796,-0.0102,-0.1461,620163.41,6.9694
2013/12/2,6.9899,7.2051,6.9694,0.0768,1.102,1222331.92,7.0462
2013/12/3,7.0104,7.0821,7.0462,-0.1076,-1.5271,802436.05,6.9386
2013/12/4,6.9181,7.0975,6.9386,0.0308,0.4439,891804.91,6.9694
2013/12/5,6.9591,6.9796,6.9694,-0.0872,-1.2512,607480.11,6.8822
2013/12/6,6.9027,6.9079,6.8822,-0.0717,-1.0418,481103.21,6.8105
2013/12/9,6.8156,6.8618,6.8105,-0.0512,-0.7518,418044.55,6.7593
2013/12/10,6.8156,6.8361,6.7593,0.0512,0.7575,324033.51,6.8105
2013/12/11,6.7644,6.7849,6.8105,-0.2306,-3.3859,925204.05,6.5799
2013/12/12,6.5133,6.5953,6.5799,-0.0615,-0.9347,398062.1,6.5184
2013/12/13,6.4979,6.503,6.5184,-0.0871,-1.3362,430343.86,6.4313
2013/12/16,6.4057,6.5748,6.4313,0.1025,1.5938,555667.84,6.5338
2013/12/17,6.5543,6.6004,6.5338,-0.0154,-0.2357,367680.42,6.5184
2013/12/18,6.5082,6.585,6.5184,0.0205,0.3145,232740.46,6.5389
2013/12/19,6.5492,6.585,6.5389,-0.1332,-2.037,356201.49,6.4057
2013/12/20,6.4108,6.4467,6.4057,-0.3024,-4.7208,681333.92,6.1033
2013/12/23,6.1084,6.2417,6.1033,0.0205,0.3359,412153.29,6.1238
2013/12/24,6.1494,6.2109,6.1238,-0.1281,-2.0918,519364.63,5.9957
2013/12/25,5.9957,6.0418,5.9957,0.0103,0.1718,505899.41,6.006
2013/12/26,5.9957,5.9957,6.006,-0.1384,-2.3044,402300.92,5.8676
2013/12/27,5.8727,6.0931,5.8676,0.1537,2.6195,630661.68,6.0213
2013/12/30,6.0418,6.0726,6.0213,-0.0051,-0.0847,435744.88,6.0162
2013/12/31,6.0111,6.3493,6.0162,0.2614,4.3449,826864.18,6.2776
2014/1/2,6.2109,6.3032,6.2776,-0.0103,-0.1641,489910.89,6.2673
2014/1/3,6.2263,6.2314,6.2673,-0.1537,-2.4524,551114.84,6.1136
2014/1/6,6.0931,6.1494,6.1136,-0.1333,-2.1804,582118.23,5.9803
2014/1/7,5.9086,6.0265,5.9803,-0.0205,-0.3428,338407.49,5.9598
2014/1/8,5.965,6.1238,5.9598,0.0667,1.1192,457768.16,6.0265
2014/1/9,5.9906,6.1443,6.0265,0.0307,0.5094,485518.36,6.0572
2014/1/10,6.0367,6.1238,6.0572,0,0,381197.65,6.0572
2014/1/13,6.047,6.1033,6.0572,-0.1127,-1.8606,478875.17,5.9445
2014/1/14,5.9291,6.0367,5.9445,0.0615,1.0346,362427.08,6.006
2014/1/15,5.9957,6.0162,6.006,-0.0257,-0.4279,297988.1,5.9803
2014/1/16,5.9752,6.047,5.9803,0.0103,0.1722,299593.4,5.9906
2014/1/17,5.9547,5.965,5.9906,-0.1076,-1.7961,423513.87,5.883
2014/1/20,5.883,5.883,5.883,-0.0923,-1.5689,307219.93,5.7907
2014/1/21,5.801,5.924,5.7907,0.0308,0.5319,265794.98,5.8215
2014/1/22,5.8215,6.0777,5.8215,0.2203,3.7842,619084.49,6.0418
2014/1/23,6.0316,6.0418,6.0418,-0.0461,-0.763,375535.49,5.9957
2014/1/24,5.965,6.0521,5.9957,-0.0205,-0.3419,485283.31,5.9752
2014/1/27,5.924,5.9598,5.9752,-0.1384,-2.3162,442997.25,5.8368
2014/1/28,5.8676,5.9393,5.8368,0.0564,0.9663,389683.02,5.8932
2014/1/29,5.9137,5.965,5.8932,0.0308,0.5226,312104.41,5.924
2014/1/30,5.9188,5.9188,5.924,-0.082,-1.3842,291413.06,5.842
2014/2/7,5.801,5.8317,5.842,-0.0103,-0.1763,418757.43,5.8317
2014/2/10,5.8317,5.9393,5.8317,0.0974,1.6702,581226.25,5.9291
2014/2/11,5.9086,6.3186,5.9291,0.2203,3.7156,1310465.38,6.1494
2014/2/12,6.0828,6.2519,6.1494,-0.0307,-0.4992,694621.97,6.1187
2014/2/13,6.0623,6.4057,6.1187,0.1435,2.3453,1218192.74,6.2622
2014/2/14,6.2058,6.2468,6.2622,-0.0718,-1.1466,582339.34,6.1904
2014/2/17,6.2007,6.2366,6.1904,-0.0563,-0.9095,608921.88,6.1341
2014/2/18,6.1033,6.1136,6.1341,-0.1589,-2.5904,596061.63,5.9752
2014/2/19,5.9496,6.2161,5.9752,0.1742,2.9154,988174.85,6.1494
2014/2/20,6.1136,6.2776,6.1494,-0.1229,-1.9986,766324.14,6.0265
2014/2/21,6.0572,6.0674,6.0265,-0.082,-1.3607,479996.62,5.9445
2014/2/24,5.8676,5.883,5.9445,-0.2255,-3.7934,667820.28,5.719
2014/2/25,5.7241,5.8163,5.719,-0.0718,-1.2555,548387.42,5.6472
2014/2/26,5.6524,5.7497,5.6472,0.0462,0.8181,407937.76,5.6934
2014/2/27,5.7139,5.8163,5.6934,0.0666,1.1698,555086.01,5.76
2014/2/28,5.7241,5.76,5.76,-0.0564,-0.9792,446237.52,5.7036
2014/3/3,5.6472,5.678,5.7036,-0.0461,-0.8083,427431.98,5.6575
2014/3/4,5.6319,5.6472,5.6575,-0.0308,-0.5444,527585.25,5.6267
2014/3/5,5.5806,5.6267,5.6267,-0.1434,-2.5486,533016.69,5.4833
2014/3/6,5.4884,5.5601,5.4833,0.0358,0.6529,527382.64,5.5191
2014/3/7,5.5089,5.6062,5.5191,0.0154,0.279,488654.32,5.5345
2014/3/10,5.4833,5.4935,5.5345,-0.2511,-4.537,544320.74,5.2834
2014/3/11,5.2834,5.3244,5.2834,-0.0359,-0.6795,450789.39,5.2475
2014/3/12,5.2629,5.3705,5.2475,0.0564,1.0748,515107.18,5.3039
2014/3/13,5.3705,5.5294,5.3039,0.1076,2.0287,626625.21,5.4115
2014/3/14,5.3449,5.3961,5.4115,-0.123,-2.2729,450392.5,5.2885
2014/3/17,5.3346,5.3808,5.2885,0.0769,1.4541,372979.44,5.3654
2014/3/18,5.3654,5.3859,5.3654,-0.0461,-0.8592,431814.85,5.3193
2014/3/19,5.3039,5.3039,5.3193,-0.0718,-1.3498,363028.9,5.2475
2014/3/20,5.2373,5.2731,5.2475,-0.0717,-1.3664,454881.51,5.1758
2014/3/21,5.1604,5.6062,5.1758,0.3536,6.8318,1251811.94,5.5294
2014/3/24,5.5191,5.6011,5.5294,0,0,842538.69,5.5294
2014/3/25,5.5191,5.5396,5.5294,-0.0974,-1.7615,415754.37,5.432
2014/3/26,5.4628,5.5089,5.432,0.0513,0.9444,360206,5.4833
2014/3/27,5.4525,5.6524,5.4833,0.0358,0.6529,803133.68,5.5191
2014/3/28,5.4833,5.6165,5.5191,0.0051,0.0924,532649.9,5.5242
2014/3/31,5.5601,5.6062,5.5242,-0.0051,-0.0923,321130.78,5.5191
2014/4/1,5.4935,5.5806,5.5191,0.0154,0.279,281242.87,5.5345
2014/4/2,5.5294,5.6421,5.5345,0.0564,1.0191,460397.29,5.5909
2014/4/3,5.6165,5.6472,5.5909,-0.0718,-1.2842,453650.89,5.5191
2014/4/4,5.4833,5.5447,5.5191,0.0103,0.1866,342090.26,5.5294
2014/4/8,5.5242,5.8881,5.5294,0.2511,4.5412,1342920.58,5.7805
2014/4/9,5.7754,5.8163,5.7805,-0.0461,-0.7975,557346.52,5.7344
2014/4/10,5.7446,5.9445,5.7344,0.0871,1.5189,770068.27,5.8215
2014/4/11,5.8112,5.8932,5.8215,0.0205,0.3521,593255.27,5.842
2014/4/14,5.8163,5.8676,5.842,-0.0615,-1.0527,421741.31,5.7805
2014/4/15,5.7446,5.7549,5.7805,-0.1589,-2.7489,534688.78,5.6216
2014/4/16,5.6011,5.7036,5.6216,0.0103,0.1832,376646.08,5.6319
2014/4/17,5.6472,5.678,5.6319,-0.0462,-0.8203,304885.25,5.5857
2014/4/18,5.5601,5.5755,5.5857,-0.0512,-0.9166,323544.12,5.5345
2014/4/21,5.5089,5.5857,5.5345,-0.0564,-1.0191,298156.03,5.4781
2014/4/22,5.4884,5.7292,5.4781,0.1896,3.4611,523281.64,5.6677
2014/4/23,5.678,5.8676,5.6677,0.123,2.1702,1191028.11,5.7907
2014/4/24,5.8522,5.8676,5.7907,-0.0358,-0.6182,634004.85,5.7549
2014/4/25,5.7549,5.9035,5.7549,0.0102,0.1772,714335.23,5.7651
2014/4/28,5.7651,5.7805,5.7651,-0.1127,-1.9549,526045.03,5.6524
2014/4/29,5.6472,5.7651,5.6524,0.0666,1.1783,413621.59,5.719
2014/4/30,5.7292,5.7497,5.719,-0.0103,-0.1801,259596.42,5.7087
2014/5/5,5.6882,5.6934,5.7087,-0.0768,-1.3453,403270.5,5.6319
2014/5/6,5.596,5.6831,5.6319,-0.0205,-0.364,267770.91,5.6114
2014/5/7,5.5909,5.6114,5.6114,-0.0513,-0.9142,241910.29,5.5601
2014/5/8,5.5499,5.7139,5.5601,0.041,0.7374,379620.91,5.6011
2014/5/9,5.6011,5.7036,5.6011,0.0615,1.098,321914.9,5.6626
2014/5/12,5.7139,5.842,5.6626,0.1486,2.6242,601991.94,5.8112
2014/5/13,5.8061,5.8215,5.8112,-0.0563,-0.9688,305833.3,5.7549
2014/5/14,5.7446,5.8625,5.7549,0.0409,0.7107,416121.8,5.7958
2014/5/15,5.7907,5.8163,5.7958,-0.0614,-1.0594,312627.55,5.7344
2014/5/16,5.7344,5.8112,5.7344,0.041,0.715,311773.1,5.7754
2014/5/19,5.7754,5.7805,5.7754,0,0,261105.55,5.7754
2014/5/20,5.7651,5.8112,5.7754,-0.0154,-0.2666,205766,5.76
2014/5/21,5.7395,5.8317,5.76,0.0461,0.8003,263168.29,5.8061
2014/5/22,5.8061,5.9752,5.8061,0.0307,0.5288,619141.66,5.8368
2014/5/23,5.842,5.9496,5.8368,0.0974,1.6687,415356.49,5.9342
2014/5/26,5.9701,5.9701,5.9342,0,0,315989.19,5.9342
2014/5/27,5.9086,5.9957,5.9342,0,0,284407.7,5.9342
2014/5/28,5.9291,5.9598,5.9342,0.0103,0.1736,427037.63,5.9445
2014/5/29,5.9393,6.0162,5.9445,-0.0513,-0.863,362238.49,5.8932
2014/5/30,5.8881,5.9547,5.8932,0,0,318773.09,5.8932
2014/6/3,5.8932,5.9906,5.8932,0.0051,0.0865,278113.87,5.8983
2014/6/4,5.8983,5.9035,5.8983,-0.0922,-1.5632,323889.74,5.8061
2014/6/5,5.7907,5.8625,5.8061,0.0512,0.8818,246291.25,5.8573
2014/6/6,5.8625,5.883,5.8573,-0.0256,-0.4371,186435.55,5.8317
2014/6/9,5.8163,5.9137,5.8317,0.0513,0.8797,313522.02,5.883
2014/6/10,5.9035,6.0213,5.883,0.1383,2.3508,621982.65,6.0213
2014/6/11,5.9855,6.0674,6.0213,0.0154,0.2558,433233.27,6.0367
2014/6/12,5.9993,6.0929,6.0367,0.0187,0.3098,367441.98,6.0554
2014/6/13,6.0492,6.4733,6.0554,0.2557,4.2227,1239504.76,6.3111
2014/6/16,6.2737,6.386,6.3111,0.0063,0.0998,878182.34,6.3174
2014/6/17,6.2675,6.3486,6.3174,-0.0562,-0.8896,541847.87,6.2612
2014/6/18,6.2612,6.2737,6.2612,-0.1122,-1.792,538550.12,6.149
2014/6/19,6.149,6.1989,6.149,-0.0499,-0.8115,483081.04,6.0991
2014/6/20,6.0929,6.1428,6.0991,0.0437,0.7165,372070.89,6.1428
2014/6/23,6.1428,6.2051,6.1428,-0.0499,-0.8123,430859.77,6.0929
2014/6/24,6.0991,6.1428,6.0929,0.0187,0.3069,284593.21,6.1116
2014/6/25,6.1116,6.1178,6.1116,-0.0187,-0.306,271262.63,6.0929
2014/6/26,6.0554,6.1303,6.0929,0.0311,0.5104,342885.24,6.124
2014/6/27,6.1053,6.1552,6.124,0,0,367520.84,6.124
2014/6/30,6.1116,6.2176,6.124,0.0562,0.9177,447237.94,6.1802
2014/7/1,6.1802,6.2051,6.1802,-0.0312,-0.5048,284943.72,6.149
2014/7/2,6.149,6.1739,6.149,0.0187,0.3041,286041.71,6.1677
2014/7/3,6.1677,6.2301,6.1677,0.0437,0.7085,446904.86,6.2114
2014/7/4,6.2176,6.2425,6.2114,-0.0312,-0.5023,342311.26,6.1802
2014/7/7,6.1802,6.1926,6.1802,-0.0312,-0.5048,343061.64,6.149
2014/7/8,6.1365,6.1926,6.149,0.0436,0.7091,346087.02,6.1926
2014/7/9,6.1864,6.1864,6.1926,-0.1746,-2.8195,587891.14,6.018
2014/7/10,6.0243,6.0679,6.018,0.0125,0.2077,360257.83,6.0305
2014/7/11,6.0243,6.0492,6.0305,0,0,318320.09,6.0305
2014/7/14,6.0367,6.0617,6.0305,0.0312,0.5174,463116.13,6.0617
2014/7/16,6.0492,6.0554,6.0617,-0.0686,-1.1317,617702.83,5.9931
2014/7/17,5.9868,5.9993,5.9931,-0.0125,-0.2086,320072.82,5.9806
2014/7/18,5.9557,6.018,5.9806,0.0062,0.1037,375115.23,5.9868
2014/7/21,5.9868,5.9868,5.9868,-0.0311,-0.5195,272995.06,5.9557
2014/7/22,5.9432,6.1116,5.9557,0.1122,1.8839,613698.88,6.0679
2014/7/23,6.0492,6.1303,6.0679,0.0187,0.3082,555703.68,6.0866
2014/7/24,6.0929,6.4234,6.0866,0.2495,4.0992,1805823.97,6.3361
2014/7/25,6.361,6.3984,6.3361,0.0374,0.5903,853913.89,6.3735
2014/7/28,6.3984,6.7976,6.3735,0.3492,5.4789,1867879.17,6.7227
2014/7/29,6.7477,6.9223,6.7227,0.025,0.3719,1201827.08,6.7477
2014/7/30,6.7477,6.9223,6.7477,-0.0437,-0.6476,810025.61,6.704
2014/7/31,6.704,6.7976,6.704,0.0749,1.1172,637784.43,6.7789
2014/8/1,6.7601,6.9098,6.7789,-0.1061,-1.5652,854509.66,6.6728
2014/8/4,6.6728,6.8163,6.6728,0.1435,2.1505,830623.93,6.8163
2014/8/5,6.8287,6.9161,6.8163,-0.0686,-1.0064,752175.27,6.7477
2014/8/6,6.704,6.704,6.7477,-0.106,-1.5709,834647.59,6.6417
2014/8/7,6.6417,6.6604,6.6417,-0.0936,-1.4093,596434.65,6.5481
2014/8/8,6.5668,6.6229,6.5481,0.025,0.3818,555651.7,6.5731
2014/8/11,6.5855,6.704,6.5731,0.106,1.6126,621331.85,6.6791
2014/8/12,6.6417,6.6479,6.6791,-0.0686,-1.0271,480852.37,6.6105
2014/8/13,6.598,6.6791,6.6105,0.0312,0.472,533364.95,6.6417
2014/8/14,6.6604,6.704,6.6417,-0.0686,-1.0329,523693.18,6.5731
2014/8/15,6.5731,6.6292,6.5731,0.0249,0.3788,675089.77,6.598
2014/8/18,6.6042,6.6666,6.598,0.0437,0.6623,589023.49,6.6417
2014/8/19,6.6417,6.6541,6.6417,-0.0437,-0.658,580821.64,6.598
2014/8/20,6.5918,6.5918,6.598,-0.0686,-1.0397,573285.68,6.5294
2014/8/21,6.5169,6.5294,6.5294,-0.0811,-1.2421,632230.5,6.4483
2014/8/22,6.4171,6.492,6.4483,0.0063,0.0977,481561.74,6.4546
2014/8/25,6.4546,6.4546,6.4546,-0.0873,-1.3525,509434.44,6.3673
2014/8/26,6.3548,6.4047,6.3673,-0.0125,-0.1963,461165.14,6.3548
2014/8/27,6.3548,6.4795,6.3548,0.0312,0.491,573146.83,6.386
2014/8/28,6.386,6.3922,6.386,-0.0562,-0.8801,438969.83,6.3298
2014/8/29,6.3298,6.3922,6.3298,0.0624,0.9858,343726.4,6.3922
2014/9/1,6.386,6.4421,6.3922,0.0312,0.4881,487782.16,6.4234
2014/9/2,6.4546,6.5419,6.4234,0.0935,1.4556,788004.96,6.5169
2014/9/3,6.5294,6.6042,6.5169,0.0312,0.4788,766928.78,6.5481
2014/9/4,6.5481,6.5793,6.5481,0.0312,0.4765,628158.51,6.5793
2014/9/5,6.5793,6.6354,6.5793,0.0125,0.19,597878.09,6.5918
2014/9/9,6.5793,6.598,6.5918,-0.0686,-1.0407,566697.59,6.5232
2014/9/10,6.4857,6.492,6.5232,-0.0811,-1.2433,531593.32,6.4421
2014/9/11,6.4421,6.5793,6.4421,0.0249,0.3865,713461.24,6.467
2014/9/12,6.467,6.4733,6.467,0,0,408654.37,6.467
2014/9/15,6.4421,6.4421,6.467,-0.0374,-0.5783,515418.35,6.4296
2014/9/16,6.4359,6.5232,6.4296,-0.0374,-0.5817,828340.49,6.3922
2014/9/17,6.4234,6.4546,6.3922,0.0062,0.097,556747.97,6.3984
2014/9/18,6.3673,6.5232,6.3984,0.0437,0.683,768309.14,6.4421
2014/9/19,6.4234,6.4857,6.4421,0.0312,0.4843,570754.19,6.4733
2014/9/22,6.4421,6.4483,6.4733,-0.1996,-3.0834,790191.66,6.2737
2014/9/23,6.2737,6.3236,6.2737,0.025,0.3985,462158,6.2987
2014/9/24,6.28,6.4234,6.2987,0.1122,1.7813,760552.9,6.4109
2014/9/25,6.4359,6.4421,6.4109,-0.0623,-0.9718,677167.32,6.3486
2014/9/26,6.3361,6.3423,6.3486,-0.0375,-0.5907,453633.32,6.3111
2014/9/29,6.3236,6.3548,6.3111,0,0,605358.71,6.3111
2014/9/30,6.3236,6.3361,6.3111,0.0125,0.1981,483982.44,6.3236
2014/10/8,6.3423,6.3984,6.3236,0.0748,1.1829,674687.17,6.3984
2014/10/9,6.3984,6.4171,6.3984,-0.0374,-0.5845,662393.6,6.361
2014/10/10,6.3361,6.361,6.361,-0.0249,-0.3914,659349.04,6.3361
